IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.67,,,,,,11.67,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.71,,,,,,11.71,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.75,,,,,,11.75,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.76,,,,,,11.76,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,11.77,,,,,,11.77,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GIN,Guinea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.85,,,,,,11.85,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.86,,,,,,11.86,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.86,,,,,,11.86,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.87,,,,,,11.87,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,BLR,Belarus,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.91,,,,,,11.91,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.91,,,,,,11.91,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.91,,,,,,11.91,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.94,,,,,,11.94,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GMB,Gambia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.95,,,,,,11.95,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,false,Sex,Male,MLE,,,,,,,,,,11.96,,,,,,11.96,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TCD,Chad,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.98,,,,,,11.98,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.00,,,,,,12,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.01,,,,,,12.01,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.05,,,,,,12.05,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.05,,,,,,12.05,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.06,,,,,,12.06,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.09,,,,,,12.09,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.09,,,,,,12.09,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.11,,,,,,12.11,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.11,,,,,,12.11,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.11,,,,,,12.11,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.16,,,,,,12.16,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.16,,,,,,12.16,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.16,,,,,,12.16,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.18,,,,,,12.18,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COG,Congo,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.21,,,,,,12.21,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.21,,,,,,12.21,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.22,,,,,,12.22,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GIN,Guinea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.24,,,,,,12.24,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.25,,,,,,12.25,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.25,,,,,,12.25,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.28,,,,,,12.28,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.29,,,,,,12.29,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.30,,,,,,12.3,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,UKR,Ukraine,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.30,,,,,,12.3,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.31,,,,,,12.31,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.32,,,,,,12.32,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.32,,,,,,12.32,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.34,,,,,,12.34,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.34,,,,,,12.34,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SEN,Senegal,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.34,,,,,,12.34,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.36,,,,,,12.36,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.37,,,,,,12.37,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TGO,Togo,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.38,,,,,,12.38,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.38,,,,,,12.38,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.41,,,,,,12.41,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.41,,,,,,12.41,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.42,,,,,,12.42,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.42,,,,,,12.42,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BDI,Burundi,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.43,,,,,,12.43,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.43,,,,,,12.43,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,GEO,Georgia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.43,,,,,,12.43,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,AGO,Angola,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.44,,,,,,12.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.44,,,,,,12.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.44,,,,,,12.44,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TCD,Chad,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.46,,,,,,12.46,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GMB,Gambia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.46,,,,,,12.46,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.46,,,,,,12.46,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.47,,,,,,12.47,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.47,,,,,,12.47,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.49,,,,,,12.49,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.49,,,,,,12.49,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MWI,Malawi,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.50,,,,,,12.5,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,RWA,Rwanda,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.51,,,,,,12.51,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NAM,Namibia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.52,,,,,,12.52,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.54,,,,,,12.54,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.54,,,,,,12.54,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.55,,,,,,12.55,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.56,,,,,,12.56,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GAB,Gabon,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.58,,,,,,12.58,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,GUY,Guyana,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.58,,,,,,12.58,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,GHA,Ghana,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.59,,,,,,12.59,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.60,,,,,,12.6,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.60,,,,,,12.6,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.61,,,,,,12.61,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.63,,,,,,12.63,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.65,,,,,,12.65,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.67,,,,,,12.67,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.70,,,,,,12.7,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.72,,,,,,12.72,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.73,,,,,,12.73,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.79,,,,,,12.79,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.79,,,,,,12.79,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.80,,,,,,12.8,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,IND,India,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.81,,,,,,12.81,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.82,,,,,,12.82,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.82,,,,,,12.82,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.83,,,,,,12.83,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.83,,,,,,12.83,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.83,,,,,,12.83,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,BWA,Botswana,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,12.84,,,,,,12.84,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.84,,,,,,12.84,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2015,false,Sex,Male,MLE,,,,,,,,,,12.84,,,,,,12.84,,,EN,2020-12-04 00:00:00
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),text,AFR,Africa,Country,SEN,Senegal,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.86,,,,,,12.86,,,EN,2020-12-04 00:00:00
